"","gene","cluster_id","logFC","logCPM","F","p_val","p_adj.loc","p_adj.glb","coef"
"1","AL627309.1","Exc L6b",-0.0820994578166908,3.08881400843193,0.0624071258590577,0.802879370494463,0.913022508349913,0.913022508349913,"cogng_random_slope"
"2","AL669831.5","Exc L6b",0.243824474033804,5.80047560109981,2.16808447490914,0.141811098775134,0.303975165482286,0.303975165482286,"cogng_random_slope"
"3","LINC00115","Exc L6b",0.511725557679977,1.38019364846028,0.479355694139798,0.489178906827835,0.685063746753517,0.685063746753517,"cogng_random_slope"
"4","NOC2L","Exc L6b",-0.449931740955958,4.8551918352218,8.01957747537278,0.00489838748551411,0.025054944625995,0.025054944625995,"cogng_random_slope"
"5","KLHL17","Exc L6b",-0.623855640727976,2.96522553090409,3.51719339294748,0.0615775599018419,0.169489745429051,0.169489745429051,"cogng_random_slope"
"6","HES4","Exc L6b",2.84158158641362,3.88591893862776,52.9766563384527,2.28728158878327e-12,2.73548401919599e-10,2.73548401919599e-10,"cogng_random_slope"
"7","ISG15","Exc L6b",-0.254013428033255,1.55968655219954,0.131373460704654,0.717233609582172,0.859155819353459,0.859155819353459,"cogng_random_slope"
"8","AGRN","Exc L6b",0.824211907967876,4.85526317987221,13.800202216767,0.000236980887130486,0.00223931215842782,0.00223931215842782,"cogng_random_slope"
"9","C1orf159","Exc L6b",0.678170827142838,5.90949697411023,25.6742065633075,6.59382043596166e-07,1.65553501234313e-05,1.65553501234313e-05,"cogng_random_slope"
"10","SDF4","Exc L6b",0.607345325356478,5.23177645010711,11.058691067327,0.000977409553364463,0.00703725894878724,0.00703725894878724,"cogng_random_slope"
"11","B3GALT6","Exc L6b",-0.256201340100992,3.00443728862187,0.733778277305994,0.392254386387431,0.595835705985251,0.595835705985251,"cogng_random_slope"
"12","UBE2J2","Exc L6b",-0.00974638240317384,4.90205914306272,0.00375962133392785,0.951143165597103,0.984681108067965,0.984681108067965,"cogng_random_slope"
"13","LINC01786","Exc L6b",1.40844022574746,2.23844135947355,9.5434857789237,0.00216912997977677,0.0132335511655618,0.0132335511655618,"cogng_random_slope"
"14","SCNN1D","Exc L6b",0.655092831586356,2.96383187596056,3.68894970862843,0.0555960766108306,0.15790858090317,0.15790858090317,"cogng_random_slope"
"15","ACAP3","Exc L6b",0.45485824943994,6.66106848756571,12.7804354941975,0.000400069004683568,0.00344578400020751,0.00344578400020751,"cogng_random_slope"
"16","PUSL1","Exc L6b",0.340703772876934,1.91363452600835,0.441244039225525,0.506965248538202,0.700346049629486,0.700346049629486,"cogng_random_slope"
"17","INTS11","Exc L6b",-0.43382897638581,5.1850645829033,9.93915208237064,0.00175952166786081,0.0112470118198186,0.0112470118198186,"cogng_random_slope"
"18","CPTP","Exc L6b",-0.481812669668899,3.07705980039162,3.06152174460928,0.0810534857366751,0.206314372223637,0.206314372223637,"cogng_random_slope"
"19","DVL1","Exc L6b",-0.438264906433444,4.34610897659125,5.5553866891379,0.0189807545958613,0.0701347835503204,0.0701347835503204,"cogng_random_slope"
"20","AURKAIP1","Exc L6b",-0.227447310963398,4.07355675613519,0.87788815918342,0.34943457788544,0.552319565348182,0.552319565348182,"cogng_random_slope"
"21","CCNL2","Exc L6b",0.0782108314951454,5.7610462450044,0.402205556779311,0.526371666290883,0.715980629951317,0.715980629951317,"cogng_random_slope"
"22","MRPL20","Exc L6b",-0.162774291956616,4.58835052516039,0.749541025366257,0.387221768662802,0.590826202730826,0.590826202730826,"cogng_random_slope"
"23","ANKRD65","Exc L6b",1.18873271408179,1.813640360951,3.92212852936781,0.0484465955243489,0.142190485590104,0.142190485590104,"cogng_random_slope"
"24","ATAD3C","Exc L6b",0.339610848844584,1.83953840636172,0.37655252010862,0.539857459974602,0.726610515396013,0.726610515396013,"cogng_random_slope"
"25","ATAD3B","Exc L6b",0.835300973743755,4.24522953033333,14.5199431767613,0.000164114863956962,0.00165349683190593,0.00165349683190593,"cogng_random_slope"
"26","ATAD3A","Exc L6b",0.396196032359552,4.15444919055544,3.51906768901824,0.0615086966066715,0.169389479651384,0.169389479651384,"cogng_random_slope"
"27","TMEM240","Exc L6b",-0.0271703293967787,2.35622350378014,0.00437690398537243,0.947290123767374,0.983577067338024,0.983577067338024,"cogng_random_slope"
"28","SSU72","Exc L6b",-0.524192978138325,5.3517480313329,13.7965717732985,0.000237421537424892,0.00224212370514514,0.00224212370514514,"cogng_random_slope"
"29","AL645728.1","Exc L6b",0.378938489542127,2.17799040328159,0.651615393658942,0.42009053983897,0.622781840240077,0.622781840240077,"cogng_random_slope"
"30","FNDC10","Exc L6b",-0.448888694373171,3.150934826486,2.06985814608871,0.151139861617385,0.318084243213924,0.318084243213924,"cogng_random_slope"
"31","AL691432.2","Exc L6b",0.182798619112367,3.1523969125442,0.392268901278734,0.531522337625408,0.719923961578393,0.719923961578393,"cogng_random_slope"
"32","MIB2","Exc L6b",0.00376609884647643,5.22941984033153,0.000517190433177111,0.981869331458849,0.994565644014081,0.994565644014081,"cogng_random_slope"
"33","MMP23B","Exc L6b",0.585499862215691,1.83696170503253,1.20865570686049,0.27236323103203,0.47103595767511,0.47103595767511,"cogng_random_slope"
"34","CDK11B","Exc L6b",-0.251482041746006,4.84020327468479,1.65709600002528,0.198856709835406,0.381435509779531,0.381435509779531,"cogng_random_slope"
"35","SLC35E2B","Exc L6b",0.390070454571627,4.65264595346471,3.63606961013785,0.0573686797483205,0.161304911812938,0.161304911812938,"cogng_random_slope"
"36","CDK11A","Exc L6b",-1.08358186940796,3.97128327001525,14.7576119562252,0.000145418622918652,0.00150083897580139,0.00150083897580139,"cogng_random_slope"
"37","SLC35E2A","Exc L6b",0.565930075481893,4.60111235163223,5.91857372174484,0.0154884976460035,0.0602304200057772,0.0602304200057772,"cogng_random_slope"
"38","NADK","Exc L6b",0.174261403504015,4.13742481978353,0.742026967085988,0.389609184861247,0.592794707120633,0.592794707120633,"cogng_random_slope"
"39","GNB1","Exc L6b",-0.0664136527292239,7.59935906120131,0.809498335097291,0.368894648192372,0.572848890200208,0.572848890200208,"cogng_random_slope"
"40","CFAP74","Exc L6b",-0.300529840911596,3.29716967583757,0.878598547955375,0.34923992194003,0.552179014737557,0.552179014737557,"cogng_random_slope"
"41","GABRD","Exc L6b",0.973934373498393,4.82894675877206,23.119187839978,2.27559171478399e-06,4.70338989386818e-05,4.70338989386818e-05,"cogng_random_slope"
"42","PRKCZ","Exc L6b",0.235886982680496,6.87349669314046,5.76497700597798,0.016876171119646,0.0642681023168435,0.0642681023168435,"cogng_random_slope"
"43","AL590822.2","Exc L6b",0.274826509508818,1.37026522494908,0.18331572308041,0.668805622032763,0.826217386695397,0.826217386695397,"cogng_random_slope"
"44","FAAP20","Exc L6b",-0.706722817174122,3.66384151359976,7.47777823520187,0.0065681884003292,0.031534626649763,0.031534626649763,"cogng_random_slope"
"45","AL590822.1","Exc L6b",0.441165531131419,2.07313828853926,0.873479658059105,0.350645881134545,0.553563988284453,0.553563988284453,"cogng_random_slope"
"46","SKI","Exc L6b",0.254526500549663,6.22735095444634,3.52143447201775,0.0614218565557499,0.169239575564357,0.169239575564357,"cogng_random_slope"
"47","MORN1","Exc L6b",-0.356189784431441,4.02190450399608,2.73854118497759,0.0988613325339722,0.236865040038193,0.236865040038193,"cogng_random_slope"
"48","RER1","Exc L6b",-0.249421368030068,4.7813327918154,2.59145345875326,0.108354053436653,0.25219910030667,0.25219910030667,"cogng_random_slope"
"49","PEX10","Exc L6b",0.717858465781756,3.20607688478564,6.48463751103807,0.0113139637917996,0.0476110316213064,0.0476110316213064,"cogng_random_slope"
"50","PLCH2","Exc L6b",0.385382813657615,2.62225165214951,0.760620848080805,0.383739369579573,0.58797503209811,0.58797503209811,"cogng_random_slope"
"51","PANK4","Exc L6b",-0.567784017162158,3.16357614253247,2.96299730859182,0.0860841604501997,0.21496342712357,0.21496342712357,"cogng_random_slope"
