"","gene","cluster_id","logFC","logCPM","F","p_val","p_adj.loc","p_adj.glb","coef"
"1","AL627309.1","Exc L6 THEMIS NFIA",-0.0478931813016706,2.96415126515596,0.656939242589728,0.418398176911759,0.685601345494596,0.685601345494596,"plaq_d_trio"
"2","AL669831.5","Exc L6 THEMIS NFIA",0.033648365365663,5.69411996571828,1.74048103026556,0.188260952921818,0.449669789892976,0.449669789892976,"plaq_d_trio"
"3","LINC00115","Exc L6 THEMIS NFIA",-0.0194068182844374,0.850606649248265,0.0317299140569946,0.858763117267707,0.960150459139045,0.960150459139045,"plaq_d_trio"
"4","NOC2L","Exc L6 THEMIS NFIA",-0.0803162896565422,4.70246950374836,8.59551290141069,0.00367592577244789,0.0388152467795251,0.0388152467795251,"plaq_d_trio"
"5","KLHL17","Exc L6 THEMIS NFIA",-0.0199728616151718,2.81939630942364,0.171613830047949,0.679029671159532,0.87307739721477,0.87307739721477,"plaq_d_trio"
"6","HES4","Exc L6 THEMIS NFIA",-0.0711207345515812,2.186134238286,0.444334713958769,0.505640157032422,0.755618359794804,0.755618359794804,"plaq_d_trio"
"7","ISG15","Exc L6 THEMIS NFIA",-0.0633392258113407,0.694927765085679,0.23856104862156,0.625666984511323,0.841652380845413,0.841652380845413,"plaq_d_trio"
"8","AGRN","Exc L6 THEMIS NFIA",0.0436995121269967,4.18587610684005,0.544038496269394,0.461441846121118,0.721451072143965,0.721451072143965,"plaq_d_trio"
"9","C1orf159","Exc L6 THEMIS NFIA",0.0401728975955864,5.50325055770689,2.71228825923929,0.100809506472059,0.316281264671666,0.316281264671666,"plaq_d_trio"
"10","TNFRSF18","Exc L6 THEMIS NFIA",-0.145795632944878,1.20329337974074,1.81092522544155,0.179592253281279,0.438785094967694,0.438785094967694,"plaq_d_trio"
"11","TNFRSF4","Exc L6 THEMIS NFIA",0.129685112369381,-0.00890216716626067,0.635171910687671,0.426205780219351,0.692729452910522,0.692729452910522,"plaq_d_trio"
"12","SDF4","Exc L6 THEMIS NFIA",-0.0124949257575573,4.90982644058396,0.185194481422639,0.667310060760488,0.864890248831065,0.864890248831065,"plaq_d_trio"
"13","B3GALT6","Exc L6 THEMIS NFIA",-0.0708452776873628,2.72830516902746,2.04750725092171,0.15367963705209,0.401765684719537,0.401765684719537,"plaq_d_trio"
"14","C1QTNF12","Exc L6 THEMIS NFIA",-0.126074434433036,0.13866280376739,0.93190649948092,0.335282390471077,0.611803245216633,0.611803245216633,"plaq_d_trio"
"15","UBE2J2","Exc L6 THEMIS NFIA",-0.0613113618904638,4.71797780966729,5.80183615890463,0.0167191290218559,0.105891023460347,0.105891023460347,"plaq_d_trio"
"16","LINC01786","Exc L6 THEMIS NFIA",-0.0935552833785582,2.02749426057495,2.21195818501719,0.138179888150964,0.38007344121186,0.38007344121186,"plaq_d_trio"
"17","SCNN1D","Exc L6 THEMIS NFIA",0.0363719747571666,2.89702654440137,0.4725218744348,0.492453834909334,0.746665250660939,0.746665250660939,"plaq_d_trio"
"18","ACAP3","Exc L6 THEMIS NFIA",-0.0167997169808686,6.38337207828927,0.505516394152042,0.477735901125351,0.734107990162414,0.734107990162414,"plaq_d_trio"
"19","PUSL1","Exc L6 THEMIS NFIA",-0.137113841950077,1.7924004365048,4.76470965853834,0.0299611124081878,0.153561419864289,0.153561419864289,"plaq_d_trio"
"20","INTS11","Exc L6 THEMIS NFIA",-0.0688307974303015,5.25825326825688,9.60526977986575,0.00215755931657717,0.0273443540277876,0.0273443540277876,"plaq_d_trio"
"21","CPTP","Exc L6 THEMIS NFIA",-0.029319587353322,3.00085243020618,0.451586987466313,0.502190513463624,0.753138574248939,0.753138574248939,"plaq_d_trio"
